2025.09.23,10:05,1.35078,1.35114,1.35046,1.35053,992
2025.09.23,10:10,1.35054,1.35134,1.35049,1.35120,1137
2025.09.23,10:15,1.35120,1.35138,1.35046,1.35102,1441
2025.09.23,10:20,1.35100,1.35113,1.35058,1.35113,901
2025.09.23,10:25,1.35113,1.35144,1.35109,1.35136,687
2025.09.23,10:30,1.35141,1.35184,1.35106,1.35106,1267
2025.09.23,10:35,1.35105,1.35176,1.35103,1.35142,1093
2025.09.23,10:40,1.35141,1.35144,1.35103,1.35127,971
2025.09.23,10:45,1.35128,1.35210,1.35128,1.35140,1103
2025.09.23,10:50,1.35139,1.35224,1.35136,1.35197,1150
2025.09.23,10:55,1.35197,1.35209,1.35162,1.35199,1238
2025.09.23,11:00,1.35199,1.35224,1.35164,1.35189,827
2025.09.23,11:05,1.35191,1.35201,1.35166,1.35197,827
2025.09.23,11:10,1.35200,1.35208,1.35159,1.35162,670
2025.09.23,11:15,1.35162,1.35207,1.35156,1.35198,762
2025.09.23,11:20,1.35199,1.35252,1.35195,1.35249,673
2025.09.23,11:25,1.35249,1.35274,1.35209,1.35216,1154
2025.09.23,11:30,1.35210,1.35210,1.34902,1.34906,2016
2025.09.23,11:35,1.34906,1.34954,1.34863,1.34948,1457
2025.09.23,11:40,1.34946,1.34984,1.34886,1.34967,1667
2025.09.23,11:45,1.34968,1.35025,1.34960,1.35020,1091
2025.09.23,11:50,1.35019,1.35064,1.35017,1.35046,1093
2025.09.23,11:55,1.35049,1.35086,1.35024,1.35033,1089
2025.09.23,12:00,1.35033,1.35068,1.34986,1.35013,1055
2025.09.23,12:05,1.35012,1.35020,1.34966,1.35001,1069
2025.09.23,12:10,1.35001,1.35056,1.34998,1.35046,641
2025.09.23,12:15,1.35045,1.35091,1.35035,1.35069,882
2025.09.23,12:20,1.35069,1.35137,1.35064,1.35075,1005
2025.09.23,12:25,1.35075,1.35099,1.35056,1.35074,887
2025.09.23,12:30,1.35074,1.35096,1.35057,1.35058,862
2025.09.23,12:35,1.35057,1.35094,1.35032,1.35092,773
2025.09.23,12:40,1.35092,1.35098,1.35054,1.35057,635
2025.09.23,12:45,1.35056,1.35067,1.35029,1.35037,548
2025.09.23,12:50,1.35036,1.35054,1.35025,1.35038,505
2025.09.23,12:55,1.35037,1.35049,1.35017,1.35045,626
2025.09.23,13:00,1.35045,1.35062,1.35014,1.35018,591
2025.09.23,13:05,1.35019,1.35093,1.35018,1.35089,684
2025.09.23,13:10,1.35090,1.35152,1.35086,1.35129,500
2025.09.23,13:15,1.35131,1.35156,1.35102,1.35109,761
2025.09.23,13:20,1.35109,1.35141,1.35102,1.35120,706
2025.09.23,13:25,1.35121,1.35121,1.35050,1.35051,598
2025.09.23,13:30,1.35052,1.35062,1.35009,1.35030,931
2025.09.23,13:35,1.35028,1.35056,1.35017,1.35019,420
2025.09.23,13:40,1.35020,1.35022,1.34985,1.35000,585
2025.09.23,13:45,1.35001,1.35034,1.34984,1.35020,677
2025.09.23,13:50,1.35020,1.35088,1.35019,1.35074,732
2025.09.23,13:55,1.35073,1.35121,1.35066,1.35104,1258
2025.09.23,14:00,1.35103,1.35172,1.35095,1.35169,826
2025.09.23,14:05,1.35169,1.35200,1.35163,1.35180,704
2025.09.23,14:10,1.35179,1.35188,1.35114,1.35122,712
2025.09.23,14:15,1.35123,1.35125,1.35061,1.35067,524
2025.09.23,14:20,1.35068,1.35091,1.35055,1.35091,604
2025.09.23,14:25,1.35091,1.35131,1.35090,1.35123,464
2025.09.23,14:30,1.35121,1.35141,1.35099,1.35101,657
2025.09.23,14:35,1.35101,1.35139,1.35098,1.35116,772
2025.09.23,14:40,1.35116,1.35145,1.35106,1.35144,399
2025.09.23,14:45,1.35144,1.35169,1.35139,1.35167,422
2025.09.23,14:50,1.35168,1.35172,1.35130,1.35167,530
2025.09.23,14:55,1.35168,1.35177,1.35137,1.35139,665
2025.09.23,15:00,1.35140,1.35145,1.35107,1.35134,887
2025.09.23,15:05,1.35135,1.35138,1.35094,1.35100,547
2025.09.23,15:10,1.35101,1.35131,1.35099,1.35108,619
2025.09.23,15:15,1.35110,1.35158,1.35110,1.35137,722
2025.09.23,15:20,1.35138,1.35168,1.35126,1.35140,858
2025.09.23,15:25,1.35140,1.35183,1.35137,1.35171,801
2025.09.23,15:30,1.35170,1.35173,1.35137,1.35161,778
2025.09.23,15:35,1.35160,1.35163,1.35124,1.35128,751
2025.09.23,15:40,1.35129,1.35150,1.35108,1.35149,796
2025.09.23,15:45,1.35149,1.35208,1.35136,1.35198,632
2025.09.23,15:50,1.35198,1.35292,1.35198,1.35270,735
2025.09.23,15:55,1.35270,1.35284,1.35226,1.35240,788
2025.09.23,16:00,1.35239,1.35351,1.35239,1.35330,1599
2025.09.23,16:05,1.35329,1.35361,1.35307,1.35320,892
2025.09.23,16:10,1.35321,1.35321,1.35258,1.35276,896
2025.09.23,16:15,1.35278,1.35281,1.35246,1.35249,775
2025.09.23,16:20,1.35250,1.35286,1.35235,1.35263,1105
2025.09.23,16:25,1.35261,1.35279,1.35239,1.35240,905
2025.09.23,16:30,1.35240,1.35270,1.35215,1.35229,958
2025.09.23,16:35,1.35227,1.35233,1.35166,1.35178,996
